"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","13","quantile",0.95,7.425
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","13","quantile",0.975,8.325
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","13","quantile",0.99,8.8425
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","13","point",NA,5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.01,5.07875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.025,5.3375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.05,5.7875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.1,6
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.15,6
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.2,6
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.25,6
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.3,6.075
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.35,6.4875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.4,6.9125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.45,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.5,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.55,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.6,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.65,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.7,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.75,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.8,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.85,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.9,7
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.95,7.2125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.975,7.6625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","quantile",0.99,7.92125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","13","point",NA,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.01,2.1575
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.025,2.675
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.05,3.575
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.1,4
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.15,4
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.2,4.1375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.25,4.5875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.3,5.0375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.35,5.4875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.4,5.9375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.45,6.33125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.5,6.5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.55,6.66875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.6,6.975
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.65,7
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.7,7.075
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.75,7.825
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.8,8.725
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.85,9
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.9,9
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.95,9.425
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.975,10.325
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","quantile",0.99,10.8425
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","13","point",NA,6
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.01,1.1575
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.025,1.675
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.05,2.575
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.1,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.15,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.2,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.25,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.3,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.35,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.4,3.025
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.45,3.33125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.5,3.5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.55,3.66875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.6,3.975
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.65,4
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.7,4.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.75,4.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.8,4.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.85,5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.9,5
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.95,6.4875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.975,9.6375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","quantile",0.99,11.44875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","13","point",NA,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.01,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.025,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.05,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.1,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.15,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.2,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.25,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.3,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.35,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.4,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.45,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.5,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.55,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.6,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.65,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.7,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.75,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.8,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.85,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.9,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.95,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.975,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","quantile",0.99,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","15","point",NA,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.01,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.025,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.05,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.1,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.15,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.2,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.25,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.3,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.35,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.4,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.45,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.5,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.55,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.6,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.65,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.7,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.75,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.8,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.85,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.9,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.95,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.975,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","quantile",0.99,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","15","point",NA,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.01,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.025,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.05,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.1,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.15,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.2,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.25,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.3,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.35,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.4,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.45,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.5,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.55,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.6,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.65,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.7,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.75,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.8,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.85,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.9,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.95,0.2125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.975,0.6625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","quantile",0.99,0.92125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","15","point",NA,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.7,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.75,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.8,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.85,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.9,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.95,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.975,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","quantile",0.99,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","15","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.01,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.025,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.05,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.1,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.15,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.2,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.25,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.3,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.35,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.4,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.45,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.5,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.55,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.6,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.65,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.7,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.75,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.8,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.85,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.9,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.95,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.975,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","quantile",0.99,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","16","point",NA,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.01,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.025,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.05,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.1,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.15,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.2,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.25,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.3,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.35,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.4,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.45,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.5,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.55,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.6,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.65,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.7,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.75,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.8,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.85,0.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.9,0.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.95,1.2125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.975,1.6625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","quantile",0.99,1.92125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","16","point",NA,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.01,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.025,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.05,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.1,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.15,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.2,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.25,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.3,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.35,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.4,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.45,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.5,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.55,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.6,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.65,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.7,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.75,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.8,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.85,0.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.9,0.7625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.95,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.975,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","quantile",0.99,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","16","point",NA,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.7,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.75,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.8,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.85,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.9,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.95,0.425
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.975,1.325
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","quantile",0.99,1.8425
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","16","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.01,4.07875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.025,4.3375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.05,4.7875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.1,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.15,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.2,5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","17","quantile",0.25,5
